Description,Nutrient Name,Published Date,Unit Name,Value
Cauliflower,Caffeine,4/1/2020,MG,0
Cauliflower,Theobromine,4/1/2020,MG,0
Cauliflower,"Sugars, total including NLEA",4/1/2020,G,1.91
Cauliflower,"Fiber, total dietary",4/1/2020,G,2
Cauliflower,"Calcium, Ca",4/1/2020,MG,22
Cauliflower,"Iron, Fe",4/1/2020,MG,0.42
Cauliflower,"Magnesium, Mg",4/1/2020,MG,15
Cauliflower,"Phosphorus, P",4/1/2020,MG,44
Cauliflower,"Potassium, K",4/1/2020,MG,299
Cauliflower,"Sodium, Na",4/1/2020,MG,30
Cauliflower,"Zinc, Zn",4/1/2020,MG,0.27
Cauliflower,"Copper, Cu",4/1/2020,MG,0.039
Cauliflower,"Selenium, Se",4/1/2020,UG,0.6
Cauliflower,Retinol,4/1/2020,UG,0
Cauliflower,"Vitamin A, RAE",4/1/2020,UG,0
Cauliflower,"Carotene, beta",4/1/2020,UG,0
Cauliflower,"Carotene, alpha",4/1/2020,UG,0
Cauliflower,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.08
Cauliflower,Vitamin D (D2 + D3),4/1/2020,UG,0
Cauliflower,"Cryptoxanthin, beta",4/1/2020,UG,0
Cauliflower,Lycopene,4/1/2020,UG,0
Cauliflower,Lutein + zeaxanthin,4/1/2020,UG,1
Cauliflower,"Vitamin C, total ascorbic acid",4/1/2020,MG,48.2
Cauliflower,Thiamin,4/1/2020,MG,0.05
Cauliflower,Riboflavin,4/1/2020,MG,0.06
Cauliflower,Niacin,4/1/2020,MG,0.507
Cauliflower,Vitamin B-6,4/1/2020,MG,0.184
Cauliflower,"Folate, total",4/1/2020,UG,57
Cauliflower,Vitamin B-12,4/1/2020,UG,0
Cauliflower,"Choline, total",4/1/2020,MG,44.3
Cauliflower,Vitamin K (phylloquinone),4/1/2020,UG,15.5
Cauliflower,Folic acid,4/1/2020,UG,0
Cauliflower,"Folate, food",4/1/2020,UG,57
Cauliflower,"Folate, DFE",4/1/2020,UG,57
Cauliflower,"Vitamin E, added",4/1/2020,MG,0
Cauliflower,"Vitamin B-12, added",4/1/2020,UG,0
Cauliflower,Cholesterol,4/1/2020,MG,0
Cauliflower,"Fatty acids, total saturated",4/1/2020,G,0.13
Cauliflower,"Fatty acids, total monounsaturated",4/1/2020,G,0.034
Cauliflower,"Fatty acids, total polyunsaturated",4/1/2020,G,0.031
Cauliflower,Folic acid,4/1/2019,UG,0
Cauliflower,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Cauliflower,"Vitamin A, RAE",4/1/2019,UG,0
Cauliflower,"Folate, food",4/1/2019,UG,57
Cauliflower,"Tocopherol, delta",4/1/2019,MG,0
Cauliflower,Energy,4/1/2019,kJ,104
Cauliflower,"Carbohydrate, by difference",4/1/2019,G,4.97
Cauliflower,Energy,4/1/2019,KCAL,25
Cauliflower,"Tocopherol, beta",4/1/2019,MG,0
Cauliflower,"Tocopherol, gamma",4/1/2019,MG,0.2
Cauliflower,"Folate, DFE",4/1/2019,UG,57
Cauliflower,"Fatty acids, total monounsaturated",4/1/2019,G,0.034
Cauliflower,"Fatty acids, total polyunsaturated",4/1/2019,G,0.031
Cauliflower,"Fatty acids, total saturated",4/1/2019,G,0.13
Cauliflower,Retinol,4/1/2019,UG,0
Cauliflower,Cholesterol,4/1/2019,MG,0
Cauliflower,Phytosterols,4/1/2019,MG,18
Cauliflower,"Folate, total",4/1/2019,UG,57
Cauliflower,Vitamin B-12,4/1/2019,UG,0
Cauliflower,"Vitamin B-12, added",4/1/2019,UG,0
Cauliflower,"Vitamin E, added",4/1/2019,MG,0
Cauliflower,Caffeine,4/1/2019,MG,0
Cauliflower,Theobromine,4/1/2019,MG,0
Cauliflower,Vitamin K (phylloquinone),4/1/2019,UG,15.5
Cauliflower,"Carotene, alpha",4/1/2019,UG,0
Cauliflower,Vitamin D (D2 + D3),4/1/2019,UG,0
Cauliflower,"Cryptoxanthin, beta",4/1/2019,UG,0
Cauliflower,Lycopene,4/1/2019,UG,0
Cauliflower,Fructose,4/1/2019,G,0.97
Cauliflower,Protein,4/1/2019,G,1.92
Cauliflower,"Fiber, total dietary",4/1/2019,G,2
Cauliflower,"Sugars, total including NLEA",4/1/2019,G,1.91
Cauliflower,Glucose (dextrose),4/1/2019,G,0.94
Cauliflower,Lutein + zeaxanthin,4/1/2019,UG,1
Cauliflower,"Selenium, Se",4/1/2019,UG,0.6
Cauliflower,"Iron, Fe",4/1/2019,MG,0.42
Cauliflower,"Magnesium, Mg",4/1/2019,MG,15
Cauliflower,"Phosphorus, P",4/1/2019,MG,44
Cauliflower,"Sodium, Na",4/1/2019,MG,30
Cauliflower,"Copper, Cu",4/1/2019,MG,0.039
Cauliflower,"Manganese, Mn",4/1/2019,MG,0.155
Cauliflower,"Vitamin A, IU",4/1/2019,IU,0
Cauliflower,Ash,4/1/2019,G,0.76
Cauliflower,Lactose,4/1/2019,G,0
Cauliflower,"Alcohol, ethyl",4/1/2019,G,0
Cauliflower,Galactose,4/1/2019,G,0
Cauliflower,"Fatty acids, total trans",4/1/2019,G,0
Cauliflower,"Fatty acids, total trans-monoenoic",4/1/2019,G,0
Cauliflower,"Carotene, beta",4/1/2019,UG,0
Cauliflower,Tryptophan,4/1/2019,G,0.02
Cauliflower,Threonine,4/1/2019,G,0.076
Cauliflower,Methionine,4/1/2019,G,0.02
Cauliflower,Phenylalanine,4/1/2019,G,0.065
Cauliflower,Tyrosine,4/1/2019,G,0.051
Cauliflower,Alanine,4/1/2019,G,0.116
Cauliflower,Glutamic acid,4/1/2019,G,0.257
Cauliflower,Glycine,4/1/2019,G,0.071
Cauliflower,Proline,4/1/2019,G,0.071
Cauliflower,Vitamin K (Dihydrophylloquinone),4/1/2019,UG,0
Cauliflower,"Vitamin C, total ascorbic acid",4/1/2019,MG,48.2
Cauliflower,Thiamin,4/1/2019,MG,0.05
Cauliflower,Riboflavin,4/1/2019,MG,0.06
Cauliflower,Sucrose,4/1/2019,G,0
Cauliflower,Total lipid (fat),4/1/2019,G,0.28
Cauliflower,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.08
Cauliflower,Maltose,4/1/2019,G,0
Cauliflower,Water,4/1/2019,G,92.07
Cauliflower,"Calcium, Ca",4/1/2019,MG,22
Cauliflower,"Potassium, K",4/1/2019,MG,299
Cauliflower,"Zinc, Zn",4/1/2019,MG,0.27
Cauliflower,"Fluoride, F",4/1/2019,UG,1
Cauliflower,Niacin,4/1/2019,MG,0.507
Cauliflower,Pantothenic acid,4/1/2019,MG,0.667
Cauliflower,Vitamin B-6,4/1/2019,MG,0.184
Cauliflower,"Choline, total",4/1/2019,MG,44.3
Cauliflower,Vitamin K (Menaquinone-4),4/1/2019,UG,0
Cauliflower,Isoleucine,4/1/2019,G,0.071
Cauliflower,Leucine,4/1/2019,G,0.106
Cauliflower,Lysine,4/1/2019,G,0.217
Cauliflower,Cystine,4/1/2019,G,0.02
Cauliflower,Valine,4/1/2019,G,0.125
Cauliflower,Arginine,4/1/2019,G,0.086
Cauliflower,Histidine,4/1/2019,G,0.056
Cauliflower,Aspartic acid,4/1/2019,G,0.177
Cauliflower,Serine,4/1/2019,G,0.086
Cauliflower,"Fatty acids, total trans-polyenoic",4/1/2019,G,0
Celeriac,Folic acid,4/1/2019,UG,0
Celeriac,"Fatty acids, total saturated",4/1/2019,G,0.079
Celeriac,"Fatty acids, total monounsaturated",4/1/2019,G,0.058
Celeriac,"Fatty acids, total polyunsaturated",4/1/2019,G,0.148
Celeriac,Energy,4/1/2019,kJ,176
Celeriac,"Vitamin A, RAE",4/1/2019,UG,0
Celeriac,"Vitamin A, IU",4/1/2019,IU,0
Celeriac,"Folate, food",4/1/2019,UG,8
Celeriac,"Folate, DFE",4/1/2019,UG,8
Celeriac,"Choline, total",4/1/2019,MG,9
Celeriac,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Celeriac,Energy,4/1/2019,KCAL,42
Celeriac,"Alcohol, ethyl",4/1/2019,G,0
Celeriac,Retinol,4/1/2019,UG,0
Celeriac,"Fatty acids, total trans",4/1/2019,G,0
Celeriac,Total lipid (fat),4/1/2019,G,0.3
Celeriac,"Carbohydrate, by difference",4/1/2019,G,9.2
Celeriac,Water,4/1/2019,G,88
Celeriac,"Calcium, Ca",4/1/2019,MG,43
Celeriac,"Potassium, K",4/1/2019,MG,300
Celeriac,"Zinc, Zn",4/1/2019,MG,0.33
Celeriac,Niacin,4/1/2019,MG,0.7
Celeriac,Pantothenic acid,4/1/2019,MG,0.352
Celeriac,Vitamin B-6,4/1/2019,MG,0.165
Celeriac,"Magnesium, Mg",4/1/2019,MG,20
Celeriac,"Phosphorus, P",4/1/2019,MG,115
Celeriac,"Sodium, Na",4/1/2019,MG,100
Celeriac,"Copper, Cu",4/1/2019,MG,0.07
Celeriac,"Manganese, Mn",4/1/2019,MG,0.158
Celeriac,Cholesterol,4/1/2019,MG,0
Celeriac,"Vitamin C, total ascorbic acid",4/1/2019,MG,8
Celeriac,Thiamin,4/1/2019,MG,0.05
Celeriac,Riboflavin,4/1/2019,MG,0.06
Celeriac,"Folate, total",4/1/2019,UG,8
Celeriac,Vitamin B-12,4/1/2019,UG,0
Celeriac,"Fiber, total dietary",4/1/2019,G,1.8
Celeriac,"Iron, Fe",4/1/2019,MG,0.7
Celeriac,Protein,4/1/2019,G,1.5
Celeriac,Ash,4/1/2019,G,1
Celeriac,"Vitamin B-12, added",4/1/2019,UG,0
Celeriac,"Vitamin E, added",4/1/2019,MG,0
Celeriac,Vitamin K (phylloquinone),4/1/2019,UG,41
Celeriac,"Cryptoxanthin, beta",4/1/2019,UG,0
Celeriac,Lycopene,4/1/2019,UG,0
Celeriac,"Carotene, beta",4/1/2019,UG,0
Celeriac,"Carotene, alpha",4/1/2019,UG,0
Celeriac,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.36
Celeriac,Caffeine,4/1/2019,MG,0
Celeriac,Theobromine,4/1/2019,MG,0
Celeriac,"Sugars, total including NLEA",4/1/2019,G,1.6
Celeriac,Lutein + zeaxanthin,4/1/2019,UG,1
Celeriac,Vitamin D (D2 + D3),4/1/2019,UG,0
Celeriac,"Selenium, Se",4/1/2019,UG,0.7
Celery,Protein,4/1/2020,G,0.69
Celery,Total lipid (fat),4/1/2020,G,0.17
Celery,"Carbohydrate, by difference",4/1/2020,G,2.97
Celery,Energy,4/1/2020,KCAL,16
Celery,"Alcohol, ethyl",4/1/2020,G,0
Celery,Water,4/1/2020,G,95.43
Celery,Caffeine,4/1/2020,MG,0
Celery,Theobromine,4/1/2020,MG,0
Celery,"Sugars, total including NLEA",4/1/2020,G,1.34
Celery,"Fiber, total dietary",4/1/2020,G,1.6
Celery,"Calcium, Ca",4/1/2020,MG,40
Celery,"Iron, Fe",4/1/2020,MG,0.2
Celery,"Magnesium, Mg",4/1/2020,MG,11
Celery,"Phosphorus, P",4/1/2020,MG,24
Celery,"Potassium, K",4/1/2020,MG,260
Celery,"Sodium, Na",4/1/2020,MG,80
Celery,"Zinc, Zn",4/1/2020,MG,0.13
Celery,"Copper, Cu",4/1/2020,MG,0.035
Celery,"Selenium, Se",4/1/2020,UG,0.4
Celery,Retinol,4/1/2020,UG,0
Celery,"Vitamin A, RAE",4/1/2020,UG,22
Celery,"Carotene, beta",4/1/2020,UG,270
Celery,"Carotene, alpha",4/1/2020,UG,0
Celery,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.27
Celery,Vitamin D (D2 + D3),4/1/2020,UG,0
Celery,"Cryptoxanthin, beta",4/1/2020,UG,0
Celery,Lycopene,4/1/2020,UG,0
Celery,Lutein + zeaxanthin,4/1/2020,UG,283
Celery,"Vitamin C, total ascorbic acid",4/1/2020,MG,3.1
Celery,Thiamin,4/1/2020,MG,0.021
Celery,Riboflavin,4/1/2020,MG,0.057
Celery,Niacin,4/1/2020,MG,0.32
Celery,Vitamin B-6,4/1/2020,MG,0.074
Celery,"Folate, total",4/1/2020,UG,36
Celery,Vitamin B-12,4/1/2020,UG,0
Celery,"Choline, total",4/1/2020,MG,6.1
Celery,Vitamin K (phylloquinone),4/1/2020,UG,29.3
Celery,Folic acid,4/1/2020,UG,0
Celery,"Folate, food",4/1/2020,UG,36
Celery,"Folate, DFE",4/1/2020,UG,36
Celery,"Vitamin E, added",4/1/2020,MG,0
Celery,"Vitamin B-12, added",4/1/2020,UG,0
Celery,Cholesterol,4/1/2020,MG,0
Celery,"Fatty acids, total saturated",4/1/2020,G,0.042
Celery,"Fatty acids, total monounsaturated",4/1/2020,G,0.032
Celery,"Fatty acids, total polyunsaturated",4/1/2020,G,0.079
Celery,Folic acid,4/1/2019,UG,0
Celery,Energy,4/1/2019,kJ,57
Celery,"Fatty acids, total trans",4/1/2019,G,0
Celery,Energy,4/1/2019,KCAL,14
Celery,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Celery,"Fatty acids, total saturated",4/1/2019,G,0.042
Celery,Phytosterols,4/1/2019,MG,6
Celery,"Folate, food",4/1/2019,UG,36
Celery,Tryptophan,4/1/2019,G,0.009
Celery,Threonine,4/1/2019,G,0.02
Celery,Methionine,4/1/2019,G,0.005
Celery,Phenylalanine,4/1/2019,G,0.02
Celery,Tyrosine,4/1/2019,G,0.009
Celery,Alanine,4/1/2019,G,0.023
Celery,Glutamic acid,4/1/2019,G,0.09
Celery,Glycine,4/1/2019,G,0.021
Celery,Proline,4/1/2019,G,0.018
Celery,"Alcohol, ethyl",4/1/2019,G,0
Celery,"Vitamin C, total ascorbic acid",4/1/2019,MG,3.1
Celery,Betaine,4/1/2019,MG,0.1
Celery,Isoleucine,4/1/2019,G,0.021
Celery,Leucine,4/1/2019,G,0.032
Celery,Lysine,4/1/2019,G,0.027
Celery,Cystine,4/1/2019,G,0.004
Celery,Valine,4/1/2019,G,0.027
Celery,Arginine,4/1/2019,G,0.02
Celery,Histidine,4/1/2019,G,0.012
Celery,Aspartic acid,4/1/2019,G,0.117
Celery,Serine,4/1/2019,G,0.02
Celery,"Fatty acids, total monounsaturated",4/1/2019,G,0.032
Celery,"Fatty acids, total polyunsaturated",4/1/2019,G,0.079
Celery,"Carbohydrate, by difference",4/1/2019,G,2.97
Celery,"Fluoride, F",4/1/2019,UG,4
Celery,"Choline, total",4/1/2019,MG,6.1
Celery,"Folate, total",4/1/2019,UG,36
Celery,Vitamin K (Dihydrophylloquinone),4/1/2019,UG,0
Celery,"Carotene, alpha",4/1/2019,UG,0
Celery,"Cryptoxanthin, beta",4/1/2019,UG,0
Celery,Lycopene,4/1/2019,UG,0
Celery,"Tocopherol, delta",4/1/2019,MG,0
Celery,"Tocotrienol, gamma",4/1/2019,MG,0
Celery,"Tocotrienol, delta",4/1/2019,MG,0
Celery,Starch,4/1/2019,G,0
Celery,Lactose,4/1/2019,G,0
Celery,"Tocopherol, beta",4/1/2019,MG,0
Celery,"Tocopherol, gamma",4/1/2019,MG,0
Celery,"Tocotrienol, alpha",4/1/2019,MG,0.01
Celery,"Tocotrienol, beta",4/1/2019,MG,0
Celery,Maltose,4/1/2019,G,0
Celery,Total lipid (fat),4/1/2019,G,0.17
Celery,Retinol,4/1/2019,UG,0
Celery,Fructose,4/1/2019,G,0.37
Celery,Galactose,4/1/2019,G,0.48
Celery,Sucrose,4/1/2019,G,0.08
Celery,Glucose (dextrose),4/1/2019,G,0.4
Celery,"Sugars, total including NLEA",4/1/2019,G,1.34
Celery,Cholesterol,4/1/2019,MG,0
Celery,Vitamin B-12,4/1/2019,UG,0
Celery,Lutein + zeaxanthin,4/1/2019,UG,283
Celery,Pantothenic acid,4/1/2019,MG,0.246
Celery,"Calcium, Ca",4/1/2019,MG,40
Celery,Caffeine,4/1/2019,MG,0
Celery,Theobromine,4/1/2019,MG,0
Celery,"Zinc, Zn",4/1/2019,MG,0.13
Celery,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.27
Celery,Vitamin K (phylloquinone),4/1/2019,UG,29.3
Celery,"Carotene, beta",4/1/2019,UG,270
Celery,"Magnesium, Mg",4/1/2019,MG,11
Celery,"Vitamin A, RAE",4/1/2019,UG,22
Celery,"Vitamin A, IU",4/1/2019,IU,449
Celery,"Folate, DFE",4/1/2019,UG,36
Celery,"Phosphorus, P",4/1/2019,MG,24
Celery,"Sodium, Na",4/1/2019,MG,80
Celery,"Copper, Cu",4/1/2019,MG,0.035
Celery,"Manganese, Mn",4/1/2019,MG,0.103
Celery,Thiamin,4/1/2019,MG,0.021
Celery,Riboflavin,4/1/2019,MG,0.057
Celery,"Fiber, total dietary",4/1/2019,G,1.6
Celery,"Iron, Fe",4/1/2019,MG,0.2
Celery,Protein,4/1/2019,G,0.69
Celery,Ash,4/1/2019,G,0.75
Celery,"Selenium, Se",4/1/2019,UG,0.4
Celery,Niacin,4/1/2019,MG,0.32
Celery,"Potassium, K",4/1/2019,MG,260
Celery,Water,4/1/2019,G,95.43
Celery,Vitamin B-6,4/1/2019,MG,0.074
Celery,"Vitamin E, added",4/1/2019,MG,0
Celery,"Vitamin B-12, added",4/1/2019,UG,0
Celery,Vitamin D (D2 + D3),4/1/2019,UG,0
Celtuce,Energy,4/1/2019,kJ,75
Celtuce,Folic acid,4/1/2019,UG,0
Celtuce,"Folate, DFE",4/1/2019,UG,46
Celtuce,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Celtuce,Energy,4/1/2019,KCAL,18
Celtuce,"Fiber, total dietary",4/1/2019,G,1.7
Celtuce,Retinol,4/1/2019,UG,0
Celtuce,"Vitamin A, RAE",4/1/2019,UG,175
Celtuce,"Fatty acids, total trans",4/1/2019,G,0
Celtuce,Niacin,4/1/2019,MG,0.55
Celtuce,Pantothenic acid,4/1/2019,MG,0.183
Celtuce,Vitamin B-6,4/1/2019,MG,0.05
Celtuce,Isoleucine,4/1/2019,G,0.055
Celtuce,Leucine,4/1/2019,G,0.052
Celtuce,Lysine,4/1/2019,G,0.055
Celtuce,Cystine,4/1/2019,G,0.01
Celtuce,Valine,4/1/2019,G,0.046
Celtuce,Arginine,4/1/2019,G,0.046
Celtuce,Histidine,4/1/2019,G,0.015
Celtuce,Aspartic acid,4/1/2019,G,0.093
Celtuce,Serine,4/1/2019,G,0.026
Celtuce,Total lipid (fat),4/1/2019,G,0.3
Celtuce,"Carbohydrate, by difference",4/1/2019,G,3.65
Celtuce,Water,4/1/2019,G,94.5
Celtuce,"Calcium, Ca",4/1/2019,MG,39
Celtuce,"Potassium, K",4/1/2019,MG,330
Celtuce,"Zinc, Zn",4/1/2019,MG,0.27
Celtuce,"Iron, Fe",4/1/2019,MG,0.55
Celtuce,"Magnesium, Mg",4/1/2019,MG,28
Celtuce,"Phosphorus, P",4/1/2019,MG,39
Celtuce,"Sodium, Na",4/1/2019,MG,11
Celtuce,"Copper, Cu",4/1/2019,MG,0.04
Celtuce,"Manganese, Mn",4/1/2019,MG,0.688
Celtuce,"Vitamin A, IU",4/1/2019,IU,3500
Celtuce,Phytosterols,4/1/2019,MG,11
Celtuce,"Vitamin C, total ascorbic acid",4/1/2019,MG,19.5
Celtuce,Thiamin,4/1/2019,MG,0.055
Celtuce,Riboflavin,4/1/2019,MG,0.07
Celtuce,"Folate, total",4/1/2019,UG,46
Celtuce,Vitamin B-12,4/1/2019,UG,0
Celtuce,Tryptophan,4/1/2019,G,0.006
Celtuce,Threonine,4/1/2019,G,0.039
Celtuce,Methionine,4/1/2019,G,0.01
Celtuce,Phenylalanine,4/1/2019,G,0.036
Celtuce,Tyrosine,4/1/2019,G,0.021
Celtuce,Alanine,4/1/2019,G,0.037
Celtuce,Glutamic acid,4/1/2019,G,0.119
Celtuce,Glycine,4/1/2019,G,0.037
Celtuce,Proline,4/1/2019,G,0.032
Celtuce,Cholesterol,4/1/2019,MG,0
Celtuce,Protein,4/1/2019,G,0.85
Celtuce,Ash,4/1/2019,G,0.7
Celtuce,Vitamin D (D2 + D3),4/1/2019,UG,0
Celtuce,"Folate, food",4/1/2019,UG,46
Celtuce,"Selenium, Se",4/1/2019,UG,0.9
Chard,Protein,4/1/2020,G,1.8
Chard,Total lipid (fat),4/1/2020,G,0.2
Chard,"Carbohydrate, by difference",4/1/2020,G,3.74
Chard,Energy,4/1/2020,KCAL,19
Chard,"Alcohol, ethyl",4/1/2020,G,0
Chard,Water,4/1/2020,G,92.66
Chard,Caffeine,4/1/2020,MG,0
Chard,Theobromine,4/1/2020,MG,0
Chard,"Sugars, total including NLEA",4/1/2020,G,1.1
Chard,"Fiber, total dietary",4/1/2020,G,1.6
Chard,"Calcium, Ca",4/1/2020,MG,51
Chard,"Iron, Fe",4/1/2020,MG,1.8
Chard,"Magnesium, Mg",4/1/2020,MG,81
Chard,"Phosphorus, P",4/1/2020,MG,46
Chard,"Potassium, K",4/1/2020,MG,379
Chard,"Sodium, Na",4/1/2020,MG,213
Chard,"Zinc, Zn",4/1/2020,MG,0.36
Chard,"Copper, Cu",4/1/2020,MG,0.179
Chard,"Selenium, Se",4/1/2020,UG,0.9
Chard,Retinol,4/1/2020,UG,0
Chard,"Vitamin A, RAE",4/1/2020,UG,306
Chard,"Carotene, beta",4/1/2020,UG,3647
Chard,"Carotene, alpha",4/1/2020,UG,45
Chard,Vitamin E (alpha-tocopherol),4/1/2020,MG,1.89
Chard,Vitamin D (D2 + D3),4/1/2020,UG,0
Chard,"Cryptoxanthin, beta",4/1/2020,UG,0
Chard,Lycopene,4/1/2020,UG,0
Chard,Lutein + zeaxanthin,4/1/2020,UG,11000
Chard,"Vitamin C, total ascorbic acid",4/1/2020,MG,30
Chard,Thiamin,4/1/2020,MG,0.04
Chard,Riboflavin,4/1/2020,MG,0.09
Chard,Niacin,4/1/2020,MG,0.4
Chard,Vitamin B-6,4/1/2020,MG,0.099
Chard,"Folate, total",4/1/2020,UG,14
Chard,Vitamin B-12,4/1/2020,UG,0
Chard,"Choline, total",4/1/2020,MG,18
Chard,Vitamin K (phylloquinone),4/1/2020,UG,830
Chard,Folic acid,4/1/2020,UG,0
Chard,"Folate, food",4/1/2020,UG,14
Chard,"Folate, DFE",4/1/2020,UG,14
Chard,"Vitamin E, added",4/1/2020,MG,0
Chard,"Vitamin B-12, added",4/1/2020,UG,0
Chard,Cholesterol,4/1/2020,MG,0
Chard,"Fatty acids, total saturated",4/1/2020,G,0.03
Chard,"Fatty acids, total monounsaturated",4/1/2020,G,0.04
Chard,"Fatty acids, total polyunsaturated",4/1/2020,G,0.07
Cherimoya,Retinol,4/1/2019,UG,0
Cherimoya,Water,4/1/2019,G,79.39
Cherimoya,"Sugars, total including NLEA",4/1/2019,G,12.87
Cherimoya,"Calcium, Ca",4/1/2019,MG,10
Cherimoya,"Potassium, K",4/1/2019,MG,287
Cherimoya,"Zinc, Zn",4/1/2019,MG,0.16
Cherimoya,Total lipid (fat),4/1/2019,G,0.68
Cherimoya,Niacin,4/1/2019,MG,0.644
Cherimoya,Pantothenic acid,4/1/2019,MG,0.345
Cherimoya,Vitamin B-6,4/1/2019,MG,0.257
Cherimoya,Isoleucine,4/1/2019,G,0.042
Cherimoya,Leucine,4/1/2019,G,0.063
Cherimoya,Lysine,4/1/2019,G,0.042
Cherimoya,Cystine,4/1/2019,G,0.01
Cherimoya,Valine,4/1/2019,G,0.063
Cherimoya,Arginine,4/1/2019,G,0.031
Cherimoya,Histidine,4/1/2019,G,0.021
Cherimoya,Aspartic acid,4/1/2019,G,0.105
Cherimoya,Serine,4/1/2019,G,0.063
Cherimoya,Protein,4/1/2019,G,1.57
Cherimoya,Ash,4/1/2019,G,0.65
Cherimoya,Starch,4/1/2019,G,0
Cherimoya,"Vitamin C, total ascorbic acid",4/1/2019,MG,12.6
Cherimoya,Thiamin,4/1/2019,MG,0.101
Cherimoya,Riboflavin,4/1/2019,MG,0.131
Cherimoya,"Folate, total",4/1/2019,UG,23
Cherimoya,Tryptophan,4/1/2019,G,0.031
Cherimoya,Threonine,4/1/2019,G,0.052
Cherimoya,Methionine,4/1/2019,G,0.021
Cherimoya,Phenylalanine,4/1/2019,G,0.042
Cherimoya,Tyrosine,4/1/2019,G,0.031
Cherimoya,Alanine,4/1/2019,G,0.063
Cherimoya,Glutamic acid,4/1/2019,G,0.199
Cherimoya,Glycine,4/1/2019,G,0.052
Cherimoya,Proline,4/1/2019,G,0.157
Cherimoya,"Fiber, total dietary",4/1/2019,G,3
Cherimoya,"Iron, Fe",4/1/2019,MG,0.27
Cherimoya,"Magnesium, Mg",4/1/2019,MG,17
Cherimoya,"Phosphorus, P",4/1/2019,MG,26
Cherimoya,"Sodium, Na",4/1/2019,MG,7
Cherimoya,"Copper, Cu",4/1/2019,MG,0.069
Cherimoya,"Manganese, Mn",4/1/2019,MG,0.093
Cherimoya,Folic acid,4/1/2019,UG,0
Cherimoya,Lutein + zeaxanthin,4/1/2019,UG,6
Cherimoya,"Vitamin A, IU",4/1/2019,IU,5
Cherimoya,"Vitamin A, RAE",4/1/2019,UG,0
Cherimoya,"Carotene, beta",4/1/2019,UG,2
Cherimoya,"Carotene, alpha",4/1/2019,UG,0
Cherimoya,"Cryptoxanthin, beta",4/1/2019,UG,1
Cherimoya,Lycopene,4/1/2019,UG,0
Cherimoya,Vitamin B-12,4/1/2019,UG,0
Cherimoya,Cholesterol,4/1/2019,MG,0
Cherimoya,"Fatty acids, total trans",4/1/2019,G,0
Cherimoya,"Fatty acids, total saturated",4/1/2019,G,0.233
Cherimoya,"Folate, food",4/1/2019,UG,23
Cherimoya,"Tocopherol, delta",4/1/2019,MG,0
Cherimoya,"Tocotrienol, gamma",4/1/2019,MG,0.03
Cherimoya,"Tocotrienol, delta",4/1/2019,MG,0.05
Cherimoya,Fructose,4/1/2019,G,6.28
Cherimoya,Lactose,4/1/2019,G,0
Cherimoya,Energy,4/1/2019,kJ,313
Cherimoya,Galactose,4/1/2019,G,0
Cherimoya,"Fatty acids, total trans-monoenoic",4/1/2019,G,0
Cherimoya,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.27
Cherimoya,"Tocopherol, beta",4/1/2019,MG,0
Cherimoya,"Tocopherol, gamma",4/1/2019,MG,0.01
Cherimoya,"Tocotrienol, alpha",4/1/2019,MG,0
Cherimoya,"Tocotrienol, beta",4/1/2019,MG,0.01
Cherimoya,"Folate, DFE",4/1/2019,UG,23
Cherimoya,"Fatty acids, total monounsaturated",4/1/2019,G,0.055
Cherimoya,"Fatty acids, total polyunsaturated",4/1/2019,G,0.188
Cherimoya,"Fatty acids, total trans-polyenoic",4/1/2019,G,0
Cherimoya,"Carbohydrate, by difference",4/1/2019,G,17.71
Cherimoya,Energy,4/1/2019,KCAL,75
Cherimoya,Sucrose,4/1/2019,G,0.66
Cherimoya,Glucose (dextrose),4/1/2019,G,5.93
Cherimoya,Maltose,4/1/2019,G,0
Chives,Folic acid,4/1/2019,UG,0
Chives,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Chives,"Folate, food",4/1/2019,UG,105
Chives,Energy,4/1/2019,kJ,126
Chives,"Vitamin A, IU",4/1/2019,IU,4353
Chives,"Vitamin A, RAE",4/1/2019,UG,218
Chives,Energy,4/1/2019,KCAL,30
Chives,"Choline, total",4/1/2019,MG,5.2
Chives,"Folate, DFE",4/1/2019,UG,105
Chives,Retinol,4/1/2019,UG,0
Chives,"Fatty acids, total trans",4/1/2019,G,0
Chives,Protein,4/1/2019,G,3.27
Chives,Ash,4/1/2019,G,1
Chives,"Fiber, total dietary",4/1/2019,G,2.5
Chives,"Iron, Fe",4/1/2019,MG,1.6
Chives,"Magnesium, Mg",4/1/2019,MG,42
Chives,"Phosphorus, P",4/1/2019,MG,58
Chives,"Sodium, Na",4/1/2019,MG,3
Chives,"Copper, Cu",4/1/2019,MG,0.157
